doc	line	kind	token	refs	context
Isaiah/dig-deeper-isaiah-sweep.md	192	heb	רָם	Isa 2:12-17	**The chapter's opening phrase, רָם וְנִשָּׂא, is the exact phrase 2:12–17 has just said God will destroy in every human instance
Isaiah/dig-deeper-isaiah-sweep.md	192	heb	וְנִשָּׂא	Isa 2:12-17	**The chapter's opening phrase, רָם וְנִשָּׂא, is the exact phrase 2:12–17 has just said God will destroy in every human instance
Isaiah/dig-deeper-isaiah-sweep.md	226	translit	maʾămîn	Isa 28:16	It is picked up at 28:16 (*ha-maʾămîn*).
Isaiah/dig-deeper-isaiah-sweep.md	236	heb	עַלְמָה	Isa 7:14	- **Vocabulary / Hebrew.** **עַלְמָה** *ʿalmâ* (7:14) with the **article**
Isaiah/dig-deeper-isaiah-sweep.md	236	translit	ʿalmâ	Isa 7:14	- **Vocabulary / Hebrew.** **עַלְמָה** *ʿalmâ* (7:14) with the **article**
Isaiah/dig-deeper-isaiah-sweep.md	237	heb	וְקָרָאת	Isa 7:14	*High confidence.* Note also MT **וְקָרָאת** (7:14)
Isaiah/dig-deeper-isaiah-sweep.md	238	heb	לָכֵן	Isa 8:6-7	- **Linking words.** 8:6–7 **לָכֵן**
Isaiah/dig-deeper-isaiah-sweep.md	242	heb	אמן	Isa 7:9;Isa 28:16	` 7:9's **אמן** → **28:16** *"the one who believes (ha-maʾămîn) will not be in haste"*, the inscription on the foundation stone *(high)* `[T]`
Isaiah/dig-deeper-isaiah-sweep.md	246	translit	ʿalmâ	Isa 7:16	the *ʿalmâ*/παρθένος question, and the double horizon (a child in Ahaz's own day, 7:16, and the child of 9:6)
Isaiah/dig-deeper-isaiah-sweep.md	246	grk	παρθένος	Isa 7:16	the *ʿalmâ*/παρθένος question, and the double horizon (a child in Ahaz's own day, 7:16, and the child of 9:6)
Isaiah/dig-deeper-isaiah-sweep.md	270	heb	שְׁאָר	Isa 10:21	- **Vocabulary.** **שְׁאָר יָשׁוּב** (10:21)
Isaiah/dig-deeper-isaiah-sweep.md	270	heb	יָשׁוּב	Isa 10:21	- **Vocabulary.** **שְׁאָר יָשׁוּב** (10:21)
Isaiah/dig-deeper-isaiah-sweep.md	270	heb	אֵל	Isa 10:21	Isaiah's son's name (7:3) quoted back as an oracle: *"A remnant shall return, the remnant of Jacob, to the mighty God."* `[T, high]` **אֵל גִּבּוֹר** in 10:21 is the same title given to the child at 9:6
Isaiah/dig-deeper-isaiah-sweep.md	270	heb	גִּבּוֹר	Isa 10:21	Isaiah's son's name (7:3) quoted back as an oracle: *"A remnant shall return, the remnant of Jacob, to the mighty God."* `[T, high]` **אֵל גִּבּוֹר** in 10:21 is the same title given to the child at 9:6
Isaiah/dig-deeper-isaiah-sweep.md	293	heb	שֵׁנִית	Isa 11:11	**11:11's "a **second time**" (שֵׁנִית) is the book's first explicit new-exodus claim.** `[T]` Surfaced by: Vocabulary, Biblical Theology
Isaiah/dig-deeper-isaiah-sweep.md	301	heb	חֹטֶר	Isa 11:1	- **Vocabulary / Hebrew.** **חֹטֶר** (shoot) and **נֵצֶר** (branch, 11:1)
Isaiah/dig-deeper-isaiah-sweep.md	301	heb	נֵצֶר	Isa 11:1	- **Vocabulary / Hebrew.** **חֹטֶר** (shoot) and **נֵצֶר** (branch, 11:1)
Isaiah/dig-deeper-isaiah-sweep.md	301	heb	נֵצֶר	Isa 60:21	**נֵצֶר** returns at **60:21** ("the branch of my planting") applied to *the people* `[T]`
Isaiah/dig-deeper-isaiah-sweep.md	301	heb	נֵס	Isa 11:10	**נֵס** (11:10, 12) "banner/signal"
Isaiah/dig-deeper-isaiah-sweep.md	306	heb	ידע	Isa 11:9;Isa 1:3	11:9's *"the earth shall be full of the knowledge of the LORD"* answers 1:3's *"Israel does not know, my people do not understand"*, the same root **ידע** *(high)* `[T]`
Isaiah/dig-deeper-isaiah-sweep.md	306	heb	נֵס	Isa 11:10;Isa 49:22	11:10's **נֵס** → 49:22
Isaiah/dig-deeper-isaiah-sweep.md	333	heb	מַשָּׂא	Isa 13:1	- **Vocabulary.** **מַשָּׂא** *maśśāʾ* (13:1)
Isaiah/dig-deeper-isaiah-sweep.md	333	translit	maśśāʾ	Isa 13:1	- **Vocabulary.** **מַשָּׂא** *maśśāʾ* (13:1)
Isaiah/dig-deeper-isaiah-sweep.md	333	heb	הֵילֵל	Isa 14:12	**הֵילֵל בֶּן־שָׁחַר** (14:12)
Isaiah/dig-deeper-isaiah-sweep.md	333	heb	בֶּן־שָׁחַר	Isa 14:12	**הֵילֵל בֶּן־שָׁחַר** (14:12)
Isaiah/dig-deeper-isaiah-sweep.md	353	translit	ḥesed	Isa 16:5	**A Davidic throne appears inside a *Moab* oracle (16:5).** `[T]` Surfaced by: Structure, Move 4, Vocabulary (*ḥesed*, *ʾōhel Dāwid*)
Isaiah/dig-deeper-isaiah-sweep.md	353	translit	ʾōhel	Isa 16:5	**A Davidic throne appears inside a *Moab* oracle (16:5).** `[T]` Surfaced by: Structure, Move 4, Vocabulary (*ḥesed*, *ʾōhel Dāwid*)
Isaiah/dig-deeper-isaiah-sweep.md	353	translit	Dāwid	Isa 16:5	**A Davidic throne appears inside a *Moab* oracle (16:5).** `[T]` Surfaced by: Structure, Move 4, Vocabulary (*ḥesed*, *ʾōhel Dāwid*)
Isaiah/dig-deeper-isaiah-sweep.md	363	heb	בַּיּוֹם	Isa 19:16-24	- **Repetition.** **בַּיּוֹם הַהוּא** ×6 in 19:16–24, each opening a further stage: terror → five cities → an altar → the LORD known → a highway → the threefold blessing
Isaiah/dig-deeper-isaiah-sweep.md	363	heb	הַהוּא	Isa 19:16-24	- **Repetition.** **בַּיּוֹם הַהוּא** ×6 in 19:16–24, each opening a further stage: terror → five cities → an altar → the LORD known → a highway → the threefold blessing
Isaiah/dig-deeper-isaiah-sweep.md	364	heb	עַמִּי	Isa 19:25	- **Vocabulary.** **עַמִּי** (19:25) "my people" applied to **Egypt**
Isaiah/dig-deeper-isaiah-sweep.md	368	heb	בְּנֵי	Isa 2:6	2:6 condemned Judah for striking hands with **בְּנֵי נֵכָר**
Isaiah/dig-deeper-isaiah-sweep.md	368	heb	נֵכָר	Isa 2:6	2:6 condemned Judah for striking hands with **בְּנֵי נֵכָר**
Isaiah/dig-deeper-isaiah-sweep.md	394	heb	צֹפֶה	Isa 21:6	- **Vocabulary.** **צֹפֶה** *ṣōp̄eh* (21:6, 8) "watchman"
Isaiah/dig-deeper-isaiah-sweep.md	394	translit	ṣōp̄eh	Isa 21:6	- **Vocabulary.** **צֹפֶה** *ṣōp̄eh* (21:6, 8) "watchman"
Isaiah/dig-deeper-isaiah-sweep.md	412	translit	ʾărubbôt	Gen 7:11	*ʾărubbôt* "windows/floodgates" of heaven is Gen 7:11
Isaiah/dig-deeper-isaiah-sweep.md	445	heb	בִּלַּע	Isa 25:8	**25:8's "he will swallow up death forever" uses the same verb (בִּלַּע) as v.7's swallowing of the shroud
Isaiah/dig-deeper-isaiah-sweep.md	455	heb	בִּלַּע	Isa 25:7	- **Vocabulary / Hebrew.** **בִּלַּע** *billaʿ* (25:7, 8)
Isaiah/dig-deeper-isaiah-sweep.md	455	translit	billaʿ	Isa 25:7	- **Vocabulary / Hebrew.** **בִּלַּע** *billaʿ* (25:7, 8)
Isaiah/dig-deeper-isaiah-sweep.md	483	translit	hôy	Isa 5:8	`[I]` *Implication:* the six *hôy*-woes of 28–33 are the book's second woe-series (the first was 5:8–23), and they are aimed at **false trust** rather than social injustice
Isaiah/dig-deeper-isaiah-sweep.md	518	heb	אֲרִיאֵל	Isa 29:1	- **Vocabulary / Hebrew.** **אֲרִיאֵל** (29:1, 2, 7)
Isaiah/dig-deeper-isaiah-sweep.md	547	translit	hôy	Isa 33:1;Isa 33:1	the last *hôy* and the answer to the fire (33:1–24, *setumot* at 33:1, 6, 12)
Isaiah/dig-deeper-isaiah-sweep.md	549	heb	מוֹקְדֵי	Isa 33:14	- **Vocabulary.** **מוֹקְדֵי עוֹלָם** (33:14) "everlasting burnings"
Isaiah/dig-deeper-isaiah-sweep.md	549	heb	עוֹלָם	Isa 33:14	- **Vocabulary.** **מוֹקְדֵי עוֹלָם** (33:14) "everlasting burnings"
Isaiah/dig-deeper-isaiah-sweep.md	549	heb	חֹקֵק	Isa 33:22	**חֹקֵק / מְחֹקְקֵנוּ** (33:22) "lawgiver"
Isaiah/dig-deeper-isaiah-sweep.md	549	heb	מְחֹקְקֵנוּ	Isa 33:22	**חֹקֵק / מְחֹקְקֵנוּ** (33:22) "lawgiver"
Isaiah/dig-deeper-isaiah-sweep.md	579	heb	דֶּרֶךְ	Isa 35:8	- **Vocabulary.** **דֶּרֶךְ הַקֹּדֶשׁ** (35:8) "the Way of Holiness"
Isaiah/dig-deeper-isaiah-sweep.md	579	heb	הַקֹּדֶשׁ	Isa 35:8	- **Vocabulary.** **דֶּרֶךְ הַקֹּדֶשׁ** (35:8) "the Way of Holiness"
Isaiah/dig-deeper-isaiah-sweep.md	579	heb	מְסִלָּה	Isa 35:8	**מְסִלָּה** (35:8) "highway"
Isaiah/dig-deeper-isaiah-sweep.md	631	heb	סָרִיסִים	Isa 39:7;Isa 56:3;Isa 56:4	**39:7's "eunuchs" (סָרִיסִים) is one of only three occurrences of the word in Isaiah, and the other two are 56:3 and 56:4
Isaiah/dig-deeper-isaiah-sweep.md	641	heb	סָרִיס	Isa 39:7	- **Vocabulary.** **סָרִיס** (39:7)
Isaiah/dig-deeper-isaiah-sweep.md	641	heb	שָׁלוֹם	Isa 39:8	**שָׁלוֹם וֶאֱמֶת** (39:8) "peace and security/truth"
Isaiah/dig-deeper-isaiah-sweep.md	641	heb	וֶאֱמֶת	Isa 39:8	**שָׁלוֹם וֶאֱמֶת** (39:8) "peace and security/truth"
Isaiah/dig-deeper-isaiah-sweep.md	641	heb	אֵין	Isa 48:22	Hezekiah's last words, and the book will spend three panels saying **אֵין שָׁלוֹם לָרְשָׁעִים** (48:22
Isaiah/dig-deeper-isaiah-sweep.md	641	heb	שָׁלוֹם	Isa 48:22	Hezekiah's last words, and the book will spend three panels saying **אֵין שָׁלוֹם לָרְשָׁעִים** (48:22
Isaiah/dig-deeper-isaiah-sweep.md	641	heb	לָרְשָׁעִים	Isa 48:22	Hezekiah's last words, and the book will spend three panels saying **אֵין שָׁלוֹם לָרְשָׁעִים** (48:22
Isaiah/dig-deeper-isaiah-sweep.md	660	heb	בַּמִּדְבָּר	Isa 40:3	**40:3's punctuation is the textbook case of translation-as-interpretation, and the Masoretic accents settle the Hebrew.** `[T, high]` MT reads *qôl qôrēʾ* with a **zaqef qaton** (a disjunctive accent) on *qôrēʾ*, and the parallelism is **בַּמִּדְבָּר ‖ בָּעֲר
Isaiah/dig-deeper-isaiah-sweep.md	660	heb	בָּעֲרָבָה	Isa 40:3	**40:3's punctuation is the textbook case of translation-as-interpretation, and the Masoretic accents settle the Hebrew.** `[T, high]` MT reads *qôl qôrēʾ* with a **zaqef qaton** (a disjunctive accent) on *qôrēʾ*, and the parallelism is **בַּמִּדְבָּר ‖ בָּעֲר
Isaiah/dig-deeper-isaiah-sweep.md	664	heb	נחם	Isa 1:24	**"Comfort" (נחם) has appeared only three times in chapters 1–39 (1:24
Isaiah/dig-deeper-isaiah-sweep.md	694	heb	פָּשְׁעוּ	Isa 43:27	**43:27's "your mediators **transgressed against me**" (פָּשְׁעוּ בִי) is the middle of only three occurrences of the phrase in the book
Isaiah/dig-deeper-isaiah-sweep.md	694	heb	בִי	Isa 43:27	**43:27's "your mediators **transgressed against me**" (פָּשְׁעוּ בִי) is the middle of only three occurrences of the phrase in the book
Isaiah/dig-deeper-isaiah-sweep.md	696	heb	רָאשֹׁנוֹת	Isa 65:16-17;Isa 41:22	**The "former things / new things" disputation term (רָאשֹׁנוֹת) is confined to 41–48 and then reappears only at 65:16–17 to be cancelled.** `[T, high]` 41:22
Isaiah/dig-deeper-isaiah-sweep.md	705	heb	תּוֹלַעַת	Isa 41:14	**תּוֹלַעַת** (41:14) "worm"
Isaiah/dig-deeper-isaiah-sweep.md	725	heb	נשא	Isa 46:1-4	**46:1–4 is a single sustained pun on two Hebrew roots, and it is the funniest and sharpest thing in the book.** `[T, high]` The verbs **נשא** (lift/bear) and **סבל** (carry a load) are applied first to idols
Isaiah/dig-deeper-isaiah-sweep.md	725	heb	סבל	Isa 46:1-4	**46:1–4 is a single sustained pun on two Hebrew roots, and it is the funniest and sharpest thing in the book.** `[T, high]` The verbs **נשא** (lift/bear) and **סבל** (carry a load) are applied first to idols
Isaiah/dig-deeper-isaiah-sweep.md	725	heb	נְשֻׂאֹתֵיכֶם	Isa 46:1	*"your carried things (נְשֻׂאֹתֵיכֶם) are **loaded** (עֲמוּסוֹת), a burden (מַשָּׂא) to the weary beast"* (46:1)
Isaiah/dig-deeper-isaiah-sweep.md	725	heb	עֲמוּסוֹת	Isa 46:1	*"your carried things (נְשֻׂאֹתֵיכֶם) are **loaded** (עֲמוּסוֹת), a burden (מַשָּׂא) to the weary beast"* (46:1)
Isaiah/dig-deeper-isaiah-sweep.md	725	heb	מַשָּׂא	Isa 46:1	*"your carried things (נְשֻׂאֹתֵיכֶם) are **loaded** (עֲמוּסוֹת), a burden (מַשָּׂא) to the weary beast"* (46:1)
Isaiah/dig-deeper-isaiah-sweep.md	727	heb	סבל	Isa 53:4;Isa 53:11	**That same root סבל reappears only at 53:4 and 53:11
Isaiah/dig-deeper-isaiah-sweep.md	727	heb	סבל	Isa 9:3	סבל occurs nine times in Isaiah: 9:3
Isaiah/dig-deeper-isaiah-sweep.md	729	translit	māšîaḥ	Isa 45:9	**A foreign king is the only non-Israelite in the Hebrew Bible called the LORD's *māšîaḥ*.** The two *hôy*-woes that immediately follow (45:9, 10
Isaiah/dig-deeper-isaiah-sweep.md	737	heb	מְשִׁיחוֹ	Isa 45:1	**מְשִׁיחוֹ** (45:1)
Isaiah/dig-deeper-isaiah-sweep.md	737	heb	תֹּהוּ	Isa 45:18	**תֹּהוּ** (45:18)
Isaiah/dig-deeper-isaiah-sweep.md	739	grk	χριστῷ	Isa 45:1	- **Translations / ancient versions.** **45:1** LXX retains τῷ χριστῷ μου Κύρῳ
Isaiah/dig-deeper-isaiah-sweep.md	739	grk	μου	Isa 45:1	- **Translations / ancient versions.** **45:1** LXX retains τῷ χριστῷ μου Κύρῳ
Isaiah/dig-deeper-isaiah-sweep.md	739	grk	Κύρῳ	Isa 45:1	- **Translations / ancient versions.** **45:1** LXX retains τῷ χριστῷ μου Κύρῳ
Isaiah/dig-deeper-isaiah-sweep.md	769	heb	מָרָה	Isa 50:5	- **Vocabulary / Hebrew.** **מָרָה** (50:5) "rebel"
Isaiah/dig-deeper-isaiah-sweep.md	769	heb	לִמּוּדִים	Isa 50:4	**לִמּוּדִים** (50:4) "those who are taught / disciples"
Isaiah/dig-deeper-isaiah-sweep.md	773	heb	נֵס	Isa 49:22	49:22's *"I will raise my signal (נֵס) to the peoples"* completes the banner-reversal: the signal that summoned invaders now summons the nations to *carry Israel's children home* *(high)* `[T]`
Isaiah/dig-deeper-isaiah-sweep.md	789	heb	נָשָׂא	Isa 52:13	**52:13's נָשָׂא does double duty, and both meanings are load-bearing in the same passage.** `[T, high]` At 52:13 the Servant is *"**high and lifted up** (יָרוּם וְנִשָּׂא)"*
Isaiah/dig-deeper-isaiah-sweep.md	789	heb	יָרוּם	Isa 52:13	**52:13's נָשָׂא does double duty, and both meanings are load-bearing in the same passage.** `[T, high]` At 52:13 the Servant is *"**high and lifted up** (יָרוּם וְנִשָּׂא)"*
Isaiah/dig-deeper-isaiah-sweep.md	789	heb	וְנִשָּׂא	Isa 52:13	**52:13's נָשָׂא does double duty, and both meanings are load-bearing in the same passage.** `[T, high]` At 52:13 the Servant is *"**high and lifted up** (יָרוּם וְנִשָּׂא)"*
Isaiah/dig-deeper-isaiah-sweep.md	791	heb	אָשָׁם	Isa 53:10	**53:10's אָשָׁם is the technical Levitical guilt-offering, applied to a person
Isaiah/dig-deeper-isaiah-sweep.md	791	heb	דְּרוֹר	Isa 61:1	and it is one of only two rare cultic-legal borrowings in the book's last third (the other is דְּרוֹר at 61:1).** `[T, high]` Surfaced by: Vocabulary, Biblical Theology, Move 1
Isaiah/dig-deeper-isaiah-sweep.md	801	heb	עוּרִי	Isa 51:9	- **Repetition.** The threefold **עוּרִי עוּרִי / הִתְעוֹרְרִי** (51:9, 17
Isaiah/dig-deeper-isaiah-sweep.md	801	heb	הִתְעוֹרְרִי	Isa 51:9	- **Repetition.** The threefold **עוּרִי עוּרִי / הִתְעוֹרְרִי** (51:9, 17
Isaiah/dig-deeper-isaiah-sweep.md	802	heb	אָשָׁם	Isa 53:10	- **Vocabulary / Hebrew.** **אָשָׁם** (53:10)
Isaiah/dig-deeper-isaiah-sweep.md	802	heb	דָּכָא	Isa 53:5	**דָּכָא** "crush" (53:5, 10)
Isaiah/dig-deeper-isaiah-sweep.md	802	heb	דַּכָּא	Isa 57:15	and the same root at **57:15**, where the High and Lofty One dwells *"with him who is of a contrite (דַּכָּא) and lowly spirit"*
Isaiah/dig-deeper-isaiah-sweep.md	803	grk	φῶς	Isa 53:11	**53:11** LXX adds **φῶς**, *"to show him **light**"*, supported by 1QIsaᵃ and 1QIsaᵇ `[S]`
Isaiah/dig-deeper-isaiah-sweep.md	807	heb	רָם	Isa 52:13	52:13's רָם וְנִשָּׂא *(high)*
Isaiah/dig-deeper-isaiah-sweep.md	807	heb	וְנִשָּׂא	Isa 52:13	52:13's רָם וְנִשָּׂא *(high)*
Isaiah/dig-deeper-isaiah-sweep.md	807	heb	מְבַשֵּׂר	Isa 52:7;Isa 40:9	52:7's מְבַשֵּׂר completes the herald commissioned at 40:9 *(high)*
Isaiah/dig-deeper-isaiah-sweep.md	807	heb	זֶרַע	Isa 53:10;Isa 54:17	` 53:10's **זֶרַע** → 54:17
Isaiah/dig-deeper-isaiah-sweep.md	822	heb	עַבְדֵי	Isa 54:17	**54:17 is the turn: עַבְדֵי יְהוָה, "the *servants* of the LORD"
Isaiah/dig-deeper-isaiah-sweep.md	822	heb	יְהוָה	Isa 54:17	**54:17 is the turn: עַבְדֵי יְהוָה, "the *servants* of the LORD"
Isaiah/dig-deeper-isaiah-sweep.md	824	heb	הוֹי	Isa 55:1	**55:1 opens with הוֹי
Isaiah/dig-deeper-isaiah-sweep.md	834	heb	דַּכָּא	Isa 57:15	**דַּכָּא** (57:15)
Isaiah/dig-deeper-isaiah-sweep.md	834	heb	רָם	Isa 57:15	**רָם וְנִשָּׂא** (57:15)
Isaiah/dig-deeper-isaiah-sweep.md	834	heb	וְנִשָּׂא	Isa 57:15	**רָם וְנִשָּׂא** (57:15)
Isaiah/dig-deeper-isaiah-sweep.md	835	heb	הַנֵּחָמִים	Isa 57:6	57:5's *"you who burn with lust (הַנֵּחָמִים) among the oaks"* and 57:6's *"Shall I relent (אֶנָּחֵם) for these things?"* use the same root that opens 40:1
Isaiah/dig-deeper-isaiah-sweep.md	835	heb	אֶנָּחֵם	Isa 57:6	57:5's *"you who burn with lust (הַנֵּחָמִים) among the oaks"* and 57:6's *"Shall I relent (אֶנָּחֵם) for these things?"* use the same root that opens 40:1
Isaiah/dig-deeper-isaiah-sweep.md	835	heb	אֶנָּחֵם	Isa 1:24;Isa 57:6	**And אֶנָּחֵם occurs only twice in the book: 1:24 and 57:6.** *High confidence
Isaiah/dig-deeper-isaiah-sweep.md	839	heb	אֶנָּחֵם	Isa 57:6	57:6's אֶנָּחֵם *(moderate–high)*
Isaiah/dig-deeper-isaiah-sweep.md	839	heb	רָם	Isa 57:15	57:15's רָם וְנִשָּׂא *(high)*.
Isaiah/dig-deeper-isaiah-sweep.md	839	heb	וְנִשָּׂא	Isa 57:15	57:15's רָם וְנִשָּׂא *(high)*.
Isaiah/dig-deeper-isaiah-sweep.md	853	heb	מַפְגִּיעַ	Isa 59:16;Isa 53:6;Isa 53:12	**59:16's "no one to intercede" (מַפְגִּיעַ) uses the same rare verb as 53:6 and 53:12
Isaiah/dig-deeper-isaiah-sweep.md	853	heb	פגע	Isa 47:3	"the LORD laid on him the iniquity of us all" and "he makes intercession for the transgressors".** `[T, high]` The hiphil of פגע occurs five times in Isaiah (47:3
Isaiah/dig-deeper-isaiah-sweep.md	855	heb	הִנֵּנִי	Isa 58:9;Isa 6:8	**58:9's "you shall cry, and he will say, 'Here I am' (הִנֵּנִי)" is God returning Isaiah's own answer from 6:8.** `[T, high]` Surfaced by: Move 4, Vocabulary
Isaiah/dig-deeper-isaiah-sweep.md	855	heb	הִנֵּנִי	Isa 6:8;Isa 58:9;Isa 65:1	The chain runs 6:8 (the prophet says it to God) → 58:9 (God says it to a praying people) → **65:1 (God says it doubled, הִנֵּנִי הִנֵּנִי, to a nation that never asked)**
